poligono_id,anio,mes,lst_mean,uhi_vs_rural,uhi_vs_ciudad,uhi_anomalia,lst_rural_baseline,n_observaciones_historico,std_historico,fuente_lst,confianza_cross_sensor
cit_riberas_del_parana_oeste,2018,9,29.53,-1.04,-1.3,,30.57,0,,landsat,
san_martin_sureste,2018,9,32.05,1.48,1.22,,30.57,0,,landsat,
horacio_quiroga,2018,9,30.35,-0.22,-0.48,,30.57,0,,landsat,
la_eugenia,2018,9,31.34,0.77,0.51,,30.57,0,,landsat,
dm_villa_urquiza_sureste,2018,9,31.61,1.04,0.78,,30.57,0,,landsat,
el_portal,2018,9,31.34,0.77,0.51,,30.57,0,,landsat,
porvenir_2,2018,9,30.42,-0.15,-0.41,,30.57,0,,landsat,
a_3_2_sector_b,2018,10,33.1,3.27,1.14,,29.83,0,,landsat,
colonia_laosiana,2018,10,29.23,-0.6,-2.73,,29.83,0,,landsat,
23_de_septiembre,2018,10,35.35,5.52,3.39,,29.83,0,,landsat,
villa_mola,2018,10,33.35,3.52,1.39,,29.83,0,,landsat,
san_marcos,2018,10,30.32,0.49,-1.64,,29.83,0,,landsat,
las_dolores,2018,10,31.44,1.61,-0.52,,29.83,0,,landsat,
el_palomar,2018,10,34.63,4.8,2.67,,29.83,0,,landsat,
alta_gracia,2018,10,33.45,3.62,1.49,,29.83,0,,landsat,
santa_rita,2018,10,34.91,5.08,2.95,,29.83,0,,landsat,
san_martin,2018,10,32.75,2.92,0.79,,29.83,0,,landsat,
villa_sarita,2018,10,33.3,3.47,1.34,,29.83,0,,landsat,
el_brete,2018,10,34.38,4.55,2.42,,29.83,0,,landsat,
luis_piedrabuena,2018,10,31.97,2.14,0.01,,29.83,0,,landsat,
san_lucas,2018,10,31.06,1.23,-0.9,,29.83,0,,landsat,
monsenor_kemerer,2018,10,34.14,4.31,2.18,,29.83,0,,landsat,
rocamora,2018,10,33.8,3.97,1.84,,29.83,0,,landsat,
yacyreta,2018,10,32.66,2.83,0.7,,29.83,0,,landsat,
villa_urquiza,2018,10,35.43,5.6,3.47,,29.83,0,,landsat,
complejo_habitacional_virgen_de_fatima,2018,10,33.89,4.06,1.93,,29.83,0,,landsat,
a4_nueva_esperanza,2018,10,36.0,6.17,4.04,,29.83,0,,landsat,
el_laurel,2018,10,30.59,0.76,-1.37,,29.83,0,,landsat,
cima_del_sol,2018,10,30.82,0.99,-1.14,,29.83,0,,landsat,
san_isidro,2018,10,34.14,4.31,2.18,,29.83,0,,landsat,
lomas_de_garupa,2018,10,28.22,-1.61,-3.74,,29.83,0,,landsat,
santa_helena,2018,10,30.46,0.63,-1.5,,29.83,0,,landsat,
fatima,2018,10,27.72,-2.11,-4.24,,29.83,0,,landsat,
don_santiago,2018,10,29.63,-0.2,-2.33,,29.83,0,,landsat,
nu_pora,2018,10,27.26,-2.57,-4.7,,29.83,0,,landsat,
miguel_lanus,2018,10,32.65,2.82,0.69,,29.83,0,,landsat,
norte,2018,10,28.6,-1.23,-3.36,,29.83,0,,landsat,
centro,2018,10,33.82,3.99,1.86,,29.83,0,,landsat,
complejo_gervasio_artigas,2018,10,29.35,-0.48,-2.61,,29.83,0,,landsat,
federal,2018,10,29.74,-0.09,-2.22,,29.83,0,,landsat,
nemesio_parma,2018,10,30.64,0.81,-1.32,,29.83,0,,landsat,
villa_cabello,2018,10,33.51,3.68,1.55,,29.83,0,,landsat,
itaembe_pora,2018,10,31.9,2.07,-0.06,,29.83,0,,landsat,
itaembe_mini,2018,10,32.19,2.36,0.23,,29.83,0,,landsat,
aguas_corrientes,2018,10,34.36,4.53,2.4,,29.83,0,,landsat,
chacra_32,2018,10,35.76,5.93,3.8,,29.83,0,,landsat,
villa_bonita,2018,10,30.41,0.58,-1.55,,29.83,0,,landsat,
itaembe_guazu,2018,10,30.97,1.14,-0.99,,29.83,0,,landsat,
posadas_completa,2018,10,32.0,2.17,0.04,,29.83,0,,landsat,
dm_santa_rita,2018,10,33.42,3.59,1.46,,29.83,0,,landsat,
dm_itaembe_mini_este,2018,10,31.28,1.45,-0.68,,29.83,0,,landsat,
dm_miguel_lanus,2018,10,30.33,0.5,-1.63,,29.83,0,,landsat,
cit_riberas_del_parana,2018,10,33.87,4.04,1.91,,29.83,0,,landsat,
dm_villa_urquiza,2018,10,35.43,5.6,3.47,,29.83,0,,landsat,
dm_santa_rita_suroeste,2018,10,33.72,3.89,1.76,,29.83,0,,landsat,
puerto_canela,2018,10,30.46,0.63,-1.5,,29.83,0,,landsat,
villa_dolores,2018,10,33.28,3.45,1.32,,29.83,0,,landsat,
dm_itaembe_mini_este_suroeste,2018,10,30.35,0.52,-1.61,,29.83,0,,landsat,
los_patitos,2018,10,30.49,0.66,-1.47,,29.83,0,,landsat,
cit_riberas_del_parana_oeste,2018,10,32.5,2.67,0.54,,29.83,0,,landsat,
san_martin_sureste,2018,10,29.66,-0.17,-2.3,,29.83,0,,landsat,
horacio_quiroga,2018,10,27.0,-2.83,-4.96,,29.83,0,,landsat,
la_eugenia,2018,10,30.38,0.55,-1.58,,29.83,0,,landsat,
dm_villa_urquiza_sureste,2018,10,34.23,4.4,2.27,,29.83,0,,landsat,
el_portal,2018,10,30.03,0.2,-1.93,,29.83,0,,landsat,
porvenir_2,2018,10,29.52,-0.31,-2.44,,29.83,0,,landsat,
a_3_2_sector_b,2018,11,39.64,5.31,1.35,,34.33,0,,landsat,
colonia_laosiana,2018,11,34.72,0.39,-3.57,,34.33,0,,landsat,
23_de_septiembre,2018,11,42.74,8.41,4.45,,34.33,0,,landsat,
villa_mola,2018,11,39.96,5.63,1.67,,34.33,0,,landsat,
san_marcos,2018,11,36.81,2.48,-1.48,,34.33,0,,landsat,
las_dolores,2018,11,38.19,3.86,-0.1,,34.33,0,,landsat,
el_palomar,2018,11,42.03,7.7,3.74,,34.33,0,,landsat,
alta_gracia,2018,11,39.54,5.21,1.25,,34.33,0,,landsat,
santa_rita,2018,11,39.79,5.46,1.5,,34.33,0,,landsat,
san_martin,2018,11,40.35,6.02,2.06,,34.33,0,,landsat,
villa_sarita,2018,11,40.54,6.21,2.25,,34.33,0,,landsat,
el_brete,2018,11,38.59,4.26,0.3,,34.33,0,,landsat,
luis_piedrabuena,2018,11,38.43,4.1,0.14,,34.33,0,,landsat,
san_lucas,2018,11,37.72,3.39,-0.57,,34.33,0,,landsat,
monsenor_kemerer,2018,11,39.45,5.12,1.16,,34.33,0,,landsat,
rocamora,2018,11,41.22,6.89,2.93,,34.33,0,,landsat,
yacyreta,2018,11,40.04,5.71,1.75,,34.33,0,,landsat,
villa_urquiza,2018,11,41.36,7.03,3.07,,34.33,0,,landsat,
complejo_habitacional_virgen_de_fatima,2018,11,40.46,6.13,2.17,,34.33,0,,landsat,
a4_nueva_esperanza,2018,11,42.3,7.97,4.01,,34.33,0,,landsat,
el_laurel,2018,11,34.19,-0.14,-4.1,,34.33,0,,landsat,
cima_del_sol,2018,11,36.75,2.42,-1.54,,34.33,0,,landsat,
san_isidro,2018,11,40.21,5.88,1.92,,34.33,0,,landsat,
lomas_de_garupa,2018,11,37.36,3.03,-0.93,,34.33,0,,landsat,
santa_helena,2018,11,38.72,4.39,0.43,,34.33,0,,landsat,
fatima,2018,11,36.86,2.53,-1.43,,34.33,0,,landsat,
don_santiago,2018,11,37.17,2.84,-1.12,,34.33,0,,landsat,
nu_pora,2018,11,37.22,2.89,-1.07,,34.33,0,,landsat,
miguel_lanus,2018,11,37.91,3.58,-0.38,,34.33,0,,landsat,
norte,2018,11,33.87,-0.46,-4.42,,34.33,0,,landsat,
centro,2018,11,41.42,7.09,3.13,,34.33,0,,landsat,
complejo_gervasio_artigas,2018,11,34.78,0.45,-3.51,,34.33,0,,landsat,
federal,2018,11,35.15,0.82,-3.14,,34.33,0,,landsat,
nemesio_parma,2018,11,33.59,-0.74,-4.7,,34.33,0,,landsat,
villa_cabello,2018,11,38.3,3.97,0.01,,34.33,0,,landsat,
itaembe_pora,2018,11,38.72,4.39,0.43,,34.33,0,,landsat,
itaembe_mini,2018,11,38.87,4.54,0.58,,34.33,0,,landsat,
aguas_corrientes,2018,11,41.27,6.94,2.98,,34.33,0,,landsat,
chacra_32,2018,11,41.75,7.42,3.46,,34.33,0,,landsat,
villa_bonita,2018,11,38.19,3.86,-0.1,,34.33,0,,landsat,
itaembe_guazu,2018,11,36.94,2.61,-1.35,,34.33,0,,landsat,
posadas_completa,2018,11,37.65,3.32,-0.64,,34.33,0,,landsat,
dm_santa_rita,2018,11,39.04,4.71,0.75,,34.33,0,,landsat,
dm_itaembe_mini_este,2018,11,37.45,3.12,-0.84,,34.33,0,,landsat,
dm_miguel_lanus,2018,11,35.23,0.9,-3.06,,34.33,0,,landsat,
cit_riberas_del_parana,2018,11,39.1,4.77,0.81,,34.33,0,,landsat,
dm_villa_urquiza,2018,11,40.77,6.44,2.48,,34.33,0,,landsat,
dm_santa_rita_suroeste,2018,11,40.11,5.78,1.82,,34.33,0,,landsat,
puerto_canela,2018,11,36.03,1.7,-2.26,,34.33,0,,landsat,
villa_dolores,2018,11,39.62,5.29,1.33,,34.33,0,,landsat,
dm_itaembe_mini_este_suroeste,2018,11,36.9,2.57,-1.39,,34.33,0,,landsat,
los_patitos,2018,11,35.42,1.09,-2.87,,34.33,0,,landsat,
cit_riberas_del_parana_oeste,2018,11,37.71,3.38,-0.58,,34.33,0,,landsat,
san_martin_sureste,2018,11,37.53,3.2,-0.76,,34.33,0,,landsat,
horacio_quiroga,2018,11,35.21,0.88,-3.08,,34.33,0,,landsat,
la_eugenia,2018,11,35.87,1.54,-2.42,,34.33,0,,landsat,
dm_villa_urquiza_sureste,2018,11,40.37,6.04,2.08,,34.33,0,,landsat,
el_portal,2018,11,36.56,2.23,-1.73,,34.33,0,,landsat,
porvenir_2,2018,11,35.25,0.92,-3.04,,34.33,0,,landsat,
a_3_2_sector_b,2018,12,42.1,5.28,1.0,,36.82,0,,landsat,
colonia_laosiana,2018,12,38.6,1.78,-2.5,,36.82,0,,landsat,
23_de_septiembre,2018,12,43.98,7.16,2.88,,36.82,0,,landsat,
villa_mola,2018,12,42.91,6.09,1.81,,36.82,0,,landsat,
san_marcos,2018,12,40.62,3.8,-0.48,,36.82,0,,landsat,
las_dolores,2018,12,41.86,5.04,0.76,,36.82,0,,landsat,
el_palomar,2018,12,43.18,6.36,2.08,,36.82,0,,landsat,
alta_gracia,2018,12,41.01,4.19,-0.09,,36.82,0,,landsat,
santa_rita,2018,12,42.72,5.9,1.62,,36.82,0,,landsat,
san_martin,2018,12,42.94,6.12,1.84,,36.82,0,,landsat,
villa_sarita,2018,12,40.13,3.31,-0.97,,36.82,0,,landsat,
el_brete,2018,12,40.23,3.41,-0.87,,36.82,0,,landsat,
luis_piedrabuena,2018,12,41.1,4.28,0.0,,36.82,0,,landsat,
san_lucas,2018,12,41.4,4.58,0.3,,36.82,0,,landsat,
monsenor_kemerer,2018,12,41.81,4.99,0.71,,36.82,0,,landsat,
rocamora,2018,12,42.25,5.43,1.15,,36.82,0,,landsat,
yacyreta,2018,12,42.64,5.82,1.54,,36.82,0,,landsat,
villa_urquiza,2018,12,43.37,6.55,2.27,,36.82,0,,landsat,
complejo_habitacional_virgen_de_fatima,2018,12,43.52,6.7,2.42,,36.82,0,,landsat,
a4_nueva_esperanza,2018,12,44.88,8.06,3.78,,36.82,0,,landsat,
el_laurel,2018,12,36.06,-0.76,-5.04,,36.82,0,,landsat,
cima_del_sol,2018,12,40.61,3.79,-0.49,,36.82,0,,landsat,
san_isidro,2018,12,43.39,6.57,2.29,,36.82,0,,landsat,
lomas_de_garupa,2018,12,40.58,3.76,-0.52,,36.82,0,,landsat,
santa_helena,2018,12,43.34,6.52,2.24,,36.82,0,,landsat,
fatima,2018,12,41.08,4.26,-0.02,,36.82,0,,landsat,
don_santiago,2018,12,41.05,4.23,-0.05,,36.82,0,,landsat,
nu_pora,2018,12,41.1,4.28,0.0,,36.82,0,,landsat,
miguel_lanus,2018,12,41.76,4.94,0.66,,36.82,0,,landsat,
norte,2018,12,35.87,-0.95,-5.23,,36.82,0,,landsat,
centro,2018,12,41.91,5.09,0.81,,36.82,0,,landsat,
complejo_gervasio_artigas,2018,12,36.3,-0.52,-4.8,,36.82,0,,landsat,
federal,2018,12,37.12,0.3,-3.98,,36.82,0,,landsat,
nemesio_parma,2018,12,37.36,0.54,-3.74,,36.82,0,,landsat,
villa_cabello,2018,12,40.66,3.84,-0.44,,36.82,0,,landsat,
itaembe_pora,2018,12,41.31,4.49,0.21,,36.82,0,,landsat,
itaembe_mini,2018,12,41.75,4.93,0.65,,36.82,0,,landsat,
aguas_corrientes,2018,12,42.42,5.6,1.32,,36.82,0,,landsat,
chacra_32,2018,12,43.5,6.68,2.4,,36.82,0,,landsat,
villa_bonita,2018,12,43.03,6.21,1.93,,36.82,0,,landsat,
itaembe_guazu,2018,12,40.92,4.1,-0.18,,36.82,0,,landsat,
posadas_completa,2018,12,40.88,4.06,-0.22,,36.82,0,,landsat,
dm_santa_rita,2018,12,41.76,4.94,0.66,,36.82,0,,landsat,
dm_itaembe_mini_este,2018,12,40.67,3.85,-0.43,,36.82,0,,landsat,
dm_miguel_lanus,2018,12,38.77,1.95,-2.33,,36.82,0,,landsat,
cit_riberas_del_parana,2018,12,40.8,3.98,-0.3,,36.82,0,,landsat,
dm_villa_urquiza,2018,12,42.69,5.87,1.59,,36.82,0,,landsat,
dm_santa_rita_suroeste,2018,12,42.0,5.18,0.9,,36.82,0,,landsat,
puerto_canela,2018,12,39.74,2.92,-1.36,,36.82,0,,landsat,
villa_dolores,2018,12,42.34,5.52,1.24,,36.82,0,,landsat,
dm_itaembe_mini_este_suroeste,2018,12,40.22,3.4,-0.88,,36.82,0,,landsat,
los_patitos,2018,12,40.37,3.55,-0.73,,36.82,0,,landsat,
cit_riberas_del_parana_oeste,2018,12,40.18,3.36,-0.92,,36.82,0,,landsat,
san_martin_sureste,2018,12,40.1,3.28,-1.0,,36.82,0,,landsat,
horacio_quiroga,2018,12,37.47,0.65,-3.63,,36.82,0,,landsat,
la_eugenia,2018,12,40.44,3.62,-0.66,,36.82,0,,landsat,
dm_villa_urquiza_sureste,2018,12,43.95,7.13,2.85,,36.82,0,,landsat,
el_portal,2018,12,40.2,3.38,-0.9,,36.82,0,,landsat,
porvenir_2,2018,12,39.92,3.1,-1.18,,36.82,0,,landsat,
a_3_2_sector_b,2019,1,39.83,5.75,4.84,,34.08,0,,landsat,
colonia_laosiana,2019,1,24.33,-9.75,-10.66,,34.08,0,,landsat,
23_de_septiembre,2019,1,40.24,6.16,5.25,,34.08,0,,landsat,
villa_mola,2019,1,33.81,-0.27,-1.18,,34.08,0,,landsat,
san_marcos,2019,1,32.59,-1.49,-2.4,,34.08,0,,landsat,
las_dolores,2019,1,31.1,-2.98,-3.89,,34.08,0,,landsat,
el_palomar,2019,1,38.0,3.92,3.01,,34.08,0,,landsat,
alta_gracia,2019,1,38.56,4.48,3.57,,34.08,0,,landsat,
santa_rita,2019,1,40.41,6.33,5.42,,34.08,0,,landsat,
san_martin,2019,1,41.48,7.4,6.49,,34.08,0,,landsat,
villa_sarita,2019,1,38.88,4.8,3.89,,34.08,0,,landsat,
el_brete,2019,1,35.55,1.47,0.56,,34.08,0,,landsat,
luis_piedrabuena,2019,1,31.63,-2.45,-3.36,,34.08,0,,landsat,
san_lucas,2019,1,33.33,-0.75,-1.66,,34.08,0,,landsat,
monsenor_kemerer,2019,1,31.86,-2.22,-3.13,,34.08,0,,landsat,
rocamora,2019,1,39.47,5.39,4.48,,34.08,0,,landsat,
yacyreta,2019,1,39.22,5.14,4.23,,34.08,0,,landsat,
villa_urquiza,2019,1,37.1,3.02,2.11,,34.08,0,,landsat,
complejo_habitacional_virgen_de_fatima,2019,1,40.35,6.27,5.36,,34.08,0,,landsat,
a4_nueva_esperanza,2019,1,39.17,5.09,4.18,,34.08,0,,landsat,
el_laurel,2019,1,26.37,-7.71,-8.62,,34.08,0,,landsat,
cima_del_sol,2019,1,31.59,-2.49,-3.4,,34.08,0,,landsat,
san_isidro,2019,1,37.34,3.26,2.35,,34.08,0,,landsat,
lomas_de_garupa,2019,1,37.31,3.23,2.32,,34.08,0,,landsat,
santa_helena,2019,1,36.44,2.36,1.45,,34.08,0,,landsat,
fatima,2019,1,36.7,2.62,1.71,,34.08,0,,landsat,
don_santiago,2019,1,36.14,2.06,1.15,,34.08,0,,landsat,
nu_pora,2019,1,37.11,3.03,2.12,,34.08,0,,landsat,
miguel_lanus,2019,1,38.29,4.21,3.3,,34.08,0,,landsat,
centro,2019,1,37.68,3.6,2.69,,34.08,0,,landsat,
federal,2019,1,27.32,-6.76,-7.67,,34.08,0,,landsat,
nemesio_parma,2019,1,23.85,-10.23,-11.14,,34.08,0,,landsat,
villa_cabello,2019,1,33.87,-0.21,-1.12,,34.08,0,,landsat,
itaembe_pora,2019,1,36.53,2.45,1.54,,34.08,0,,landsat,
itaembe_mini,2019,1,34.87,0.79,-0.12,,34.08,0,,landsat,
aguas_corrientes,2019,1,38.48,4.4,3.49,,34.08,0,,landsat,
chacra_32,2019,1,37.84,3.76,2.85,,34.08,0,,landsat,
villa_bonita,2019,1,37.85,3.77,2.86,,34.08,0,,landsat,
itaembe_guazu,2019,1,35.56,1.48,0.57,,34.08,0,,landsat,
posadas_completa,2019,1,33.58,-0.5,-1.41,,34.08,0,,landsat,
dm_santa_rita,2019,1,36.33,2.25,1.34,,34.08,0,,landsat,
dm_itaembe_mini_este,2019,1,33.15,-0.93,-1.84,,34.08,0,,landsat,
dm_miguel_lanus,2019,1,33.19,-0.89,-1.8,,34.08,0,,landsat,
cit_riberas_del_parana,2019,1,35.67,1.59,0.68,,34.08,0,,landsat,
dm_villa_urquiza,2019,1,36.58,2.5,1.59,,34.08,0,,landsat,
dm_santa_rita_suroeste,2019,1,39.79,5.71,4.8,,34.08,0,,landsat,
puerto_canela,2019,1,30.96,-3.12,-4.03,,34.08,0,,landsat,
villa_dolores,2019,1,34.35,0.27,-0.64,,34.08,0,,landsat,
dm_itaembe_mini_este_suroeste,2019,1,30.72,-3.36,-4.27,,34.08,0,,landsat,
los_patitos,2019,1,27.61,-6.47,-7.38,,34.08,0,,landsat,
cit_riberas_del_parana_oeste,2019,1,31.42,-2.66,-3.57,,34.08,0,,landsat,
san_martin_sureste,2019,1,37.11,3.03,2.12,,34.08,0,,landsat,
horacio_quiroga,2019,1,34.72,0.64,-0.27,,34.08,0,,landsat,
la_eugenia,2019,1,31.31,-2.77,-3.68,,34.08,0,,landsat,
dm_villa_urquiza_sureste,2019,1,33.57,-0.51,-1.42,,34.08,0,,landsat,
el_portal,2019,1,34.36,0.28,-0.63,,34.08,0,,landsat,
porvenir_2,2019,1,31.83,-2.25,-3.16,,34.08,0,,landsat,
a_3_2_sector_b,2019,3,36.24,3.44,0.77,2.98,32.8,1,0.0,landsat,
colonia_laosiana,2019,3,32.91,0.11,-2.56,6.38,32.8,1,0.0,landsat,
23_de_septiembre,2019,3,38.28,5.48,2.81,3.19,32.8,1,0.0,landsat,
villa_mola,2019,3,37.0,4.2,1.53,2.22,32.8,1,0.0,landsat,
san_marcos,2019,3,34.77,1.97,-0.7,3.67,32.8,1,0.0,landsat,
las_dolores,2019,3,35.35,2.55,-0.12,1.74,32.8,1,0.0,landsat,
el_palomar,2019,3,37.54,4.74,2.07,3.27,32.8,1,0.0,landsat,
alta_gracia,2019,3,35.82,3.02,0.35,3.08,32.8,1,0.0,landsat,
santa_rita,2019,3,36.33,3.53,0.86,3.16,32.8,1,0.0,landsat,
san_martin,2019,3,36.62,3.82,1.15,2.86,32.8,1,0.0,landsat,
villa_sarita,2019,3,36.15,3.35,0.68,7.41,32.8,1,0.0,landsat,
el_brete,2019,3,35.56,2.76,0.09,5.69,32.8,1,0.0,landsat,
luis_piedrabuena,2019,3,35.63,2.83,0.16,3.82,32.8,1,0.0,landsat,
san_lucas,2019,3,35.21,2.41,-0.26,2.97,32.8,1,0.0,landsat,
monsenor_kemerer,2019,3,36.18,3.38,0.71,7.49,32.8,1,0.0,landsat,
rocamora,2019,3,36.99,4.19,1.52,2.97,32.8,1,0.0,landsat,
yacyreta,2019,3,36.39,3.59,0.92,2.7,32.8,1,0.0,landsat,
villa_urquiza,2019,3,37.4,4.6,1.93,3.12,32.8,1,0.0,landsat,
complejo_habitacional_virgen_de_fatima,2019,3,36.83,4.03,1.36,2.38,32.8,1,0.0,landsat,
a4_nueva_esperanza,2019,3,38.54,5.74,3.07,2.29,32.8,1,0.0,landsat,
el_laurel,2019,3,32.34,-0.46,-3.13,3.61,32.8,1,0.0,landsat,
cima_del_sol,2019,3,34.62,1.82,-0.85,2.65,32.8,1,0.0,landsat,
san_isidro,2019,3,36.9,4.1,1.43,3.06,32.8,1,0.0,landsat,
lomas_de_garupa,2019,3,35.2,2.4,-0.27,2.66,32.8,1,0.0,landsat,
santa_helena,2019,3,35.65,2.85,0.18,2.67,32.8,1,0.0,landsat,
fatima,2019,3,34.61,1.81,-0.86,2.69,32.8,1,0.0,landsat,
don_santiago,2019,3,34.37,1.57,-1.1,2.66,32.8,1,0.0,landsat,
nu_pora,2019,3,34.91,2.11,-0.56,2.86,32.8,1,0.0,landsat,
miguel_lanus,2019,3,35.29,2.49,-0.18,2.74,32.8,1,0.0,landsat,
norte,2019,3,32.02,-0.78,-3.45,2.41,32.8,1,0.0,landsat,
centro,2019,3,36.84,4.04,1.37,3.59,32.8,1,0.0,landsat,
complejo_gervasio_artigas,2019,3,32.64,-0.16,-2.83,2.27,32.8,1,0.0,landsat,
federal,2019,3,33.65,0.85,-1.82,2.6,32.8,1,0.0,landsat,
nemesio_parma,2019,3,33.02,0.22,-2.45,4.18,32.8,1,0.0,landsat,
villa_cabello,2019,3,35.46,2.66,-0.01,5.94,32.8,1,0.0,landsat,
itaembe_pora,2019,3,35.76,2.96,0.29,8.6,32.8,1,0.0,landsat,
itaembe_mini,2019,3,36.25,3.45,0.78,6.42,32.8,1,0.0,landsat,
aguas_corrientes,2019,3,37.14,4.34,1.67,2.95,32.8,1,0.0,landsat,
chacra_32,2019,3,37.64,4.84,2.17,3.1,32.8,1,0.0,landsat,
villa_bonita,2019,3,35.51,2.71,0.04,2.62,32.8,1,0.0,landsat,
itaembe_guazu,2019,3,36.05,3.25,0.58,7.12,32.8,1,0.0,landsat,
posadas_completa,2019,3,35.29,2.49,-0.18,4.28,32.8,1,0.0,landsat,
dm_santa_rita,2019,3,36.07,3.27,0.6,3.11,32.8,1,0.0,landsat,
dm_itaembe_mini_este,2019,3,35.13,2.33,-0.34,4.33,32.8,1,0.0,landsat,
dm_miguel_lanus,2019,3,33.3,0.5,-2.17,1.95,32.8,1,0.0,landsat,
cit_riberas_del_parana,2019,3,35.89,3.09,0.42,4.79,32.8,1,0.0,landsat,
dm_villa_urquiza,2019,3,37.12,4.32,1.65,3.12,32.8,1,0.0,landsat,
dm_santa_rita_suroeste,2019,3,36.56,3.76,1.09,3.16,32.8,1,0.0,landsat,
puerto_canela,2019,3,34.34,1.54,-1.13,5.01,32.8,1,0.0,landsat,
villa_dolores,2019,3,36.53,3.73,1.06,3.13,32.8,1,0.0,landsat,
dm_itaembe_mini_este_suroeste,2019,3,34.82,2.02,-0.65,6.39,32.8,1,0.0,landsat,
los_patitos,2019,3,33.62,0.82,-1.85,2.4,32.8,1,0.0,landsat,
cit_riberas_del_parana_oeste,2019,3,34.91,2.11,-0.56,4.24,32.8,1,0.0,landsat,
san_martin_sureste,2019,3,35.14,2.34,-0.33,2.58,32.8,1,0.0,landsat,
horacio_quiroga,2019,3,33.67,0.87,-1.8,2.91,32.8,1,0.0,landsat,
la_eugenia,2019,3,33.17,0.37,-2.3,2.29,32.8,1,0.0,landsat,
dm_villa_urquiza_sureste,2019,3,37.73,4.93,2.26,2.89,32.8,1,0.0,landsat,
el_portal,2019,3,33.95,1.15,-1.52,2.52,32.8,1,0.0,landsat,
porvenir_2,2019,3,33.63,0.83,-1.84,2.85,32.8,1,0.0,landsat,
a_3_2_sector_b,2019,4,30.73,1.95,-0.38,-3.6,28.78,1,0.0,landsat,
colonia_laosiana,2019,4,27.31,-1.47,-3.8,-4.34,28.78,1,0.0,landsat,
23_de_septiembre,2019,4,37.19,8.41,6.08,1.67,28.78,1,0.0,landsat,
villa_mola,2019,4,36.31,7.53,5.2,1.5,28.78,1,0.0,landsat,
san_marcos,2019,4,28.46,-0.32,-2.65,-4.46,28.78,1,0.0,landsat,
las_dolores,2019,4,31.01,2.23,-0.1,-2.76,28.78,1,0.0,landsat,
el_palomar,2019,4,33.39,4.61,2.28,-1.24,28.78,1,0.0,landsat,
alta_gracia,2019,4,29.03,0.25,-2.08,-4.52,28.78,1,0.0,landsat,
santa_rita,2019,4,32.23,3.45,1.12,-1.78,28.78,1,0.0,landsat,
san_martin,2019,4,34.01,5.23,2.9,-0.01,28.78,1,0.0,landsat,
villa_sarita,2019,4,32.24,3.46,1.13,-1.15,28.78,1,0.0,landsat,
el_brete,2019,4,29.88,1.1,-1.23,-3.7,28.78,1,0.0,landsat,
luis_piedrabuena,2019,4,28.8,0.02,-2.31,-4.79,28.78,1,0.0,landsat,
san_lucas,2019,4,29.17,0.39,-1.94,-4.43,28.78,1,0.0,landsat,
monsenor_kemerer,2019,4,29.62,0.84,-1.49,-4.48,28.78,1,0.0,landsat,
rocamora,2019,4,36.06,7.28,4.95,1.66,28.78,1,0.0,landsat,
yacyreta,2019,4,31.88,3.1,0.77,-2.21,28.78,1,0.0,landsat,
villa_urquiza,2019,4,30.32,1.54,-0.79,-4.49,28.78,1,0.0,landsat,
complejo_habitacional_virgen_de_fatima,2019,4,31.65,2.87,0.54,-3.2,28.78,1,0.0,landsat,
a4_nueva_esperanza,2019,4,35.65,6.87,4.54,-0.65,28.78,1,0.0,landsat,
el_laurel,2019,4,25.03,-3.75,-6.08,-5.89,28.78,1,0.0,landsat,
cima_del_sol,2019,4,32.37,3.59,1.26,-0.68,28.78,1,0.0,landsat,
san_isidro,2019,4,31.35,2.57,0.24,-3.15,28.78,1,0.0,landsat,
lomas_de_garupa,2019,4,30.24,1.46,-0.87,-3.95,28.78,1,0.0,landsat,
santa_helena,2019,4,32.74,3.96,1.63,-1.17,28.78,1,0.0,landsat,
fatima,2019,4,29.46,0.68,-1.65,-3.88,28.78,1,0.0,landsat,
don_santiago,2019,4,30.27,1.49,-0.84,-2.56,28.78,1,0.0,landsat,
nu_pora,2019,4,30.18,1.4,-0.93,-3.18,28.78,1,0.0,landsat,
miguel_lanus,2019,4,29.8,1.02,-1.31,-3.89,28.78,1,0.0,landsat,
norte,2019,4,30.14,1.36,-0.97,-2.61,28.78,1,0.0,landsat,
centro,2019,4,35.54,6.76,4.43,1.82,28.78,1,0.0,landsat,
complejo_gervasio_artigas,2019,4,29.87,1.09,-1.24,-3.24,28.78,1,0.0,landsat,
federal,2019,4,28.7,-0.08,-2.41,-5.24,28.78,1,0.0,landsat,
nemesio_parma,2019,4,26.5,-2.28,-4.61,-5.42,28.78,1,0.0,landsat,
villa_cabello,2019,4,29.32,0.54,-1.79,-4.05,28.78,1,0.0,landsat,
itaembe_pora,2019,4,34.4,5.62,3.29,0.74,28.78,1,0.0,landsat,
itaembe_mini,2019,4,35.01,6.23,3.9,1.0,28.78,1,0.0,landsat,
aguas_corrientes,2019,4,36.06,7.28,4.95,1.58,28.78,1,0.0,landsat,
chacra_32,2019,4,31.02,2.24,-0.09,-3.98,28.78,1,0.0,landsat,
villa_bonita,2019,4,32.15,3.37,1.04,-1.89,28.78,1,0.0,landsat,
itaembe_guazu,2019,4,28.82,0.04,-2.29,-5.62,28.78,1,0.0,landsat,
