poligono_id,fecha,anio,mes,viirs_mean,viirs_sum
el_portal,2023-07-01,2023,7,11.7551,59.97
el_portal,2024-01-01,2024,1,12.2543,62.52
el_portal,2024-07-01,2024,7,13.5162,68.96
el_portal,2025-01-01,2025,1,11.91,60.76
el_portal,2025-07-01,2025,7,12.728,64.94
el_portal,2026-01-01,2026,1,14.0828,71.85
porvenir_2,2014-01-01,2014,1,5.8772,42.89
porvenir_2,2014-07-01,2014,7,2.2702,16.57
porvenir_2,2015-01-01,2015,1,2.556,18.65
porvenir_2,2015-07-01,2015,7,3.5037,25.57
porvenir_2,2016-01-01,2016,1,4.4654,32.59
porvenir_2,2016-07-01,2016,7,4.1716,30.44
porvenir_2,2017-01-01,2017,1,4.1904,30.58
porvenir_2,2017-07-01,2017,7,4.1626,30.38
porvenir_2,2018-01-01,2018,1,5.2559,38.36
porvenir_2,2018-07-01,2018,7,5.0869,37.12
porvenir_2,2019-01-01,2019,1,3.5697,26.05
porvenir_2,2019-07-01,2019,7,4.8285,35.24
porvenir_2,2020-01-01,2020,1,5.2856,38.57
porvenir_2,2020-07-01,2020,7,4.1148,30.03
porvenir_2,2021-01-01,2021,1,4.431,32.34
porvenir_2,2021-07-01,2021,7,6.3416,46.28
porvenir_2,2022-01-01,2022,1,7.6128,55.56
porvenir_2,2022-07-01,2022,7,7.097,51.79
porvenir_2,2023-01-01,2023,1,5.0322,36.73
porvenir_2,2023-07-01,2023,7,4.8194,35.17
porvenir_2,2024-01-01,2024,1,4.8427,35.34
porvenir_2,2024-07-01,2024,7,6.5476,47.78
porvenir_2,2025-01-01,2025,1,5.5968,40.85
porvenir_2,2025-07-01,2025,7,6.8207,49.78
porvenir_2,2026-01-01,2026,1,5.6535,41.26
